Conflict,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
2_6370_7624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144416332244873,0.0,0.3808234930038452,0.0,0.0
2_3398_4555,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.0016339868307113647,0.6551067233085632,0.3285534083843231,0.0016339868307113647
2_3398_4568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072885274887085,0.0,0.0,0.1865079551935196,0.0
2_3398_4593,0.38934704661369324,0.0,0.0,0.0,0.0,0.0,0.0,0.4746072292327881,0.0,0.13348306715488434,0.0,0.0
2_3398_4611,0.6556075215339661,0.0,0.0,0.0,0.0,0.0,0.0,0.2798488736152649,0.0,0.061343058943748474,0.0,0.0
2_3453_4555,0.05488641932606697,0.0,0.23331347107887268,0.0,0.0,0.0,0.0,0.26587486267089844,0.0,0.15775471925735474,0.0,0.2867158353328705
2_3453_4568,0.3314635455608368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145762100815773,0.0,0.5208228826522827
2_3453_4593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5816872715950012,0.0,0.4144842326641083,0.0,0.0
2_3453_4611,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.987938642501831,0.0010964911198243499,0.0010964911198243499
2_5062_5274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493632435798645,0.11062337458133698,0.6382866501808167
2_5062_5554,0.5293725728988647,0.0,0.0,0.0,0.0,0.0,0.0,0.19708555936813354,0.0,0.27064985036849976,0.0,0.0
2_5062_5590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927248954772949,0.0,0.0
2_5062_7103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1825735718011856,0.8112229108810425,0.0
2_5062_7122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033516049385071,0.0,0.5538365244865417,0.04097968339920044,0.0
1_5062_5248,0.0,0.0,0.149333193898201,0.0,0.2570503354072571,0.0,0.0,0.0,0.5913731455802917,0.0,0.0,0.0
1_5062_5619,0.0,0.0,0.0,0.7497957944869995,0.2465168535709381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_5062_5639,0.0,0.0,0.0,0.0,0.0,0.0,0.9891304969787598,0.0,0.0,0.0,0.0,0.0
2_5077_5274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945327639579773,0.0
2_5077_5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648136138916016,0.0,0.43086111545562744,0.0,0.0
1_5077_5248,0.0,0.0,0.0,0.29046833515167236,0.7066842913627625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_5077_5619,0.0,0.0,0.0,0.6200951933860779,0.3774729371070862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_5077_5639,0.0,0.0,0.0,0.13412804901599884,0.8634400367736816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_5089_5554,0.2791345417499542,0.0,0.0,0.0,0.0,0.0,0.0,0.5100526213645935,0.0,0.1465556025505066,0.06259473413228989,0.0
2_5089_5590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45444050431251526,0.5414136052131653,0.0
2_5089_7103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942468404769897,0.0,0.0
2_5089_7122,0.0,0.0,0.0,0.0,0.0,0.0,0.5182271599769592,0.0,0.0,0.36462265253067017,0.11542339622974396,0.0
1_5089_5248,0.0,0.0,0.310662180185318,0.4039710760116577,0.03151050582528114,0.0,0.0,0.0,0.25181126594543457,0.0,0.0,0.0
1_5089_5619,0.002427184022963047,0.9733009338378906,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047
1_5417_5325,0.0,0.0,0.0,0.8295544981956482,0.16629952192306519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_5515_5590,0.14896100759506226,0.0,0.0,0.0,0.0,0.0,0.0,0.4058407247066498,0.0,0.4363050162792206,0.0,0.0
1_5515_5619,0.0,0.0,0.0,0.48027271032333374,0.33400657773017883,0.0,0.0,0.0,0.1816519945859909,0.0,0.0,0.0
1_5515_5639,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.9733009338378906,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047,0.002427184022963047
2_5975_6100,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.0014044942799955606,0.9845505356788635,0.0014044942799955606,0.0014044942799955606
2_7074_5274,0.0,0.0,0.0,0.0,0.0,0.4180591106414795,0.25739070773124695,0.0,0.0,0.0,0.3216581344604492,0.0
2_7074_5554,0.3343609869480133,0.0,0.0,0.0,0.0,0.0,0.0,0.4268076717853546,0.0,0.20685704052448273,0.02962959185242653,0.0
2_7074_5590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936236560344696,0.06074416637420654,0.0
2_7074_7103,0.0,0.0,0.16927503049373627,0.0,0.0,0.0,0.0,0.19559428095817566,0.0,0.0734180212020874,0.09215371310710907,0.46866288781166077
2_7074_7122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06801041215658188,0.0,0.22012178599834442,0.4803316593170166,0.2307124137878418
1_7074_5248,0.0,0.0,0.0,0.0,0.6407908201217651,0.0,0.0,0.0,0.3556530177593231,0.0,0.0,0.0
1_7074_5619,0.0,0.0,0.0,0.40392157435417175,0.5939102172851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_7074_5639,0.0,0.0,0.0,0.6921449303627014,0.305007666349411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_7225_7267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263048827648163,0.6703750491142273
2_7225_7313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528664827346802,0.0,0.0,0.34369948506355286,0.0
1_7225_7290,0.0,0.0,0.0,0.28645220398902893,0.5436797142028809,0.0,0.0,0.0,0.16878528892993927,0.0,0.0,0.0
2_7238_7267,0.21246372163295746,0.0,0.0,0.0,0.0,0.0,0.0,0.22188420593738556,0.0,0.12900498509407043,0.1364995539188385,0.2971198558807373
2_7238_7313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942468404769897,0.0,0.0,0.0,0.0
1_7238_7290,0.0,0.0,0.40562522411346436,0.33158037066459656,0.20539267361164093,0.0,0.0,0.0,0.05627686530351639,0.0,0.0,0.0
1_7343_7420,0.0,0.0,0.0,0.0,0.14941169321537018,0.0,0.0,0.0,0.8485101461410522,0.0,0.0,0.0
2_7517_7562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901079535484314,0.0
2_7517_7590,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.9864532351493835,0.0012315271887928247,0.0012315271887928247
2_7517_7624,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.978515625,0.0019531247671693563,0.0019531247671693563
2_7542_7562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122552156448364,0.3848974108695984
2_7542_7590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2606678903102875,0.7369002103805542
2_7542_7609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839916467666626,0.0,0.0,0.30674371123313904,0.10617399960756302
2_7542_7624,0.5647372007369995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863207072019577,0.24595406651496887
2_1246_2374,0.28279435634613037,0.0,0.04132282733917236,0.0,0.0,0.0,0.19983552396297455,0.11601070314645767,0.0,0.05968410521745682,0.0,0.2996475398540497
2_1246_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152107536792755,0.24029317498207092,0.3420044183731079
2_1246_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9124820232391357,0.0,0.08337200433015823
2_1246_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545880854129791,0.0,0.25416359305381775,0.0,0.2888873517513275
1_1246_2416,0.0,0.11683091521263123,0.02554679475724697,0.3752191960811615,0.05425814911723137,0.0,0.0,0.0,0.42723727226257324,0.0,0.0,0.0
1_1246_2431,0.0,0.0,0.0,0.0,0.0,0.0,0.3104102313518524,0.0,0.6882221698760986,0.0,0.0,0.0
2_1257_2374,0.1916537582874298,0.0,0.0,0.0,0.0,0.0,0.0,0.19324138760566711,0.0,0.2248385101556778,0.0,0.38922902941703796
2_1257_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995242178440094,0.0,0.0
2_1257_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49594545364379883,0.49785110354423523,0.0
2_1257_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41261371970176697,0.0,0.5828654766082764,0.0,0.0
1_1257_2416,0.0,0.0,0.0,0.5762361884117126,0.3264726400375366,0.0,0.0,0.0,0.09606029838323593,0.0,0.0,0.0
1_1257_2431,0.001633986714296043,0.001633986714296043,0.001633986714296043,0.001633986714296043,0.001633986714296043,0.001633986714296043,0.9820261001586914,0.001633986714296043,0.001633986714296043,0.001633986714296043,0.001633986714296043,0.001633986714296043
2_1265_2374,0.6595437526702881,0.0,0.0,0.0,0.0,0.0,0.0,0.0778437927365303,0.0,0.13235695660114288,0.0,0.12896765768527985
2_1265_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997114360332489,0.0,0.0
2_1265_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909241199493408,0.0,0.0
2_1265_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03784017637372017,0.12227781116962433,0.83643639087677
1_1265_2416,0.0,0.0,0.0,0.7876244783401489,0.21056129038333893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1265_2431,0.0,0.0,0.0,0.1686943620443344,0.4642762541770935,0.0,0.0,0.0,0.36576390266418457,0.0,0.0,0.0
2_1273_2374,0.2771848142147064,0.0,0.01419423334300518,0.0,0.0,0.0,0.19029778242111206,0.043755050748586655,0.0,0.0,0.1819802224636078,0.29187461733818054
2_1273_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.019757432863116264,0.0,0.0,0.332290917634964,0.13415388762950897,0.5122328400611877
2_1273_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931761622428894,0.0,0.0
2_1273_2397,0.305554062128067,0.0,0.0,0.0,0.0,0.0,0.0,0.2681809663772583,0.0,0.42346301674842834,0.0,0.0
1_1273_2408,0.0,0.9909241199493408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1273_2416,0.0,0.15179476141929626,0.04805813357234001,0.1904451698064804,0.24634221196174622,0.0,0.0,0.0,0.3624750077724457,0.0,0.0,0.0
1_1273_2431,0.0,0.0,0.0,0.47194406390190125,0.5262417197227478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1311_2374,0.2783397138118744,0.0,0.0,0.0,0.0,0.0,0.0,0.41553741693496704,0.0,0.0,0.3046005368232727,0.0
2_1311_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174466967582703,0.0,0.4780324697494507,0.0,0.0
2_1311_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067029237747192,0.0,0.3891511857509613,0.0,0.0
1_1311_2416,0.0,0.0,0.0,0.6452425718307495,0.04517550766468048,0.0,0.0,0.0,0.30785515904426575,0.0,0.0,0.0
1_1311_2431,0.0,0.0,0.0,0.0,0.9973884224891663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1319_2374,0.079437255859375,0.0,0.0,0.0,0.0,0.0,0.09586980938911438,0.3035293519496918,0.0,0.0,0.2876242995262146,0.2325819581747055
2_1319_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.08693771064281464,0.0,0.0,0.0,0.7817192077636719,0.12745031714439392
2_1319_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6320708990097046,0.0,0.3636038303375244,0.0,0.0
2_1319_2397,0.4556465446949005,0.0,0.0,0.0,0.0,0.0,0.0,0.24158717691898346,0.0,0.3002746105194092,0.0,0.0
1_1319_2416,0.0,0.05900368466973305,0.1441306173801422,0.25671300292015076,0.0,0.0,0.0,0.0,0.5390117764472961,0.0,0.0,0.0
1_1319_2431,0.0,0.0,0.0,0.0,0.7955577969551086,0.0,0.0,0.0,0.20309306681156158,0.0,0.0,0.0
1_1319_2439,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.9647436141967773,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207
2_1330_2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147806778550148,0.12974950671195984,0.7207807302474976
2_1330_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368878483772278,0.0,0.36018136143684387,0.0,0.0
2_1330_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947916269302368,0.0,0.0
1_1330_2416,0.0,0.0,0.3716680705547333,0.0,0.3292273283004761,0.0,0.0,0.0,0.29767876863479614,0.0,0.0,0.0
1_1330_2439,0.0,0.0,0.0,0.0,0.0,0.0,0.9939293265342712,0.0,0.0,0.0,0.0,0.0
2_1338_2374,0.0,0.0,0.42494744062423706,0.0,0.0,0.0,0.0,0.016777148470282555,0.0,0.0,0.09660705924034119,0.46033766865730286
2_1338_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14499637484550476,0.0,0.0,0.19859077036380768,0.654964029788971
2_1338_2392,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.987938642501831,0.0010964912362396717,0.0010964912362396717
2_1338_2397,0.4598075747489929,0.0,0.0,0.0,0.0,0.0,0.0,0.5375691056251526,0.0,0.0,0.0,0.0
1_1338_2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980043172836304,0.0,0.0,0.0
1_1338_2416,0.0,0.0,0.0,0.17976854741573334,0.0,0.0,0.0,0.0,0.818236231803894,0.0,0.0,0.0
1_1338_2431,0.0,0.0,0.0,0.5363346338272095,0.46240144968032837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1342_2374,0.23697255551815033,0.0,0.3198566436767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416484534740448
2_1342_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05502449348568916,0.9394567608833313,0.0
1_1342_2416,0.0,0.0,0.0,0.0,0.44830697774887085,0.0,0.0,0.0,0.5496571660041809,0.0,0.0,0.0
2_1348_2374,0.34383559226989746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32594677805900574,0.08888254314661026,0.24036085605621338
2_1348_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8086888194084167,0.0,0.0,0.18861724436283112,0.0
2_1348_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947916269302368,0.0,0.0
2_1348_2397,0.6239652633666992,0.0,0.0,0.0,0.0,0.0,0.0,0.3734114170074463,0.0,0.0,0.0,0.0
1_1348_2408,0.0,0.0,0.0,0.0,0.8098646402359009,0.0,0.0,0.0,0.18702204525470734,0.0,0.0,0.0
1_1348_2416,0.0,0.0,0.0,0.3000352382659912,0.5234081149101257,0.0,0.0,0.0,0.17534244060516357,0.0,0.0,0.0
1_1348_2431,0.0,0.0,0.0,0.4527994990348816,0.545032262802124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1354_2374,0.7023272514343262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13236306607723236,0.16364669799804688
2_1354_2385,0.15849970281124115,0.0,0.45471709966659546,0.0,0.0,0.0,0.0,0.14079073071479797,0.0,0.10949263721704483,0.0,0.1354411244392395
2_1354_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12045785039663315,0.38798508048057556,0.48883965611457825
1_1354_2408,0.0,0.2586195468902588,0.0,0.10044844448566437,0.1772710382938385,0.0,0.0,0.0,0.4626498222351074,0.0,0.0,0.0
1_1354_2416,0.0,0.0,0.0,0.6575249433517456,0.0,0.0,0.0,0.0,0.340208500623703,0.0,0.0,0.0
1_1354_2431,0.0,0.0,0.1874128133058548,0.1185002252459526,0.2092915177345276,0.0,0.0,0.0,0.4834422767162323,0.0,0.0,0.0
2_1361_2374,0.0,0.0,0.27221736311912537,0.0,0.0,0.0,0.0,0.0,0.0,0.10834435373544693,0.1228017657995224,0.4956740438938141
2_1361_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4309077560901642,0.0,0.0,0.5668256878852844,0.0
2_1361_2392,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.978515625,0.0019531247671693563,0.0019531247671693563
2_1361_2397,0.7610053420066833,0.0,0.0,0.0,0.0,0.0,0.0,0.1202383041381836,0.0,0.11566567420959473,0.0,0.0
1_1361_2408,0.0,0.0,0.0,0.0,0.3422291576862335,0.0,0.0,0.0,0.653942346572876,0.0,0.0,0.0
1_1361_2416,0.0,0.0,0.0,0.0,0.41500383615493774,0.0,0.0,0.0,0.583778440952301,0.0,0.0,0.0
1_1361_2431,0.0,0.0,0.0,0.46632951498031616,0.33614182472229004,0.0,0.0,0.0,0.19629782438278198,0.0,0.0,0.0
2_1368_2374,0.0,0.0,0.2914643883705139,0.0,0.0,0.0,0.06758139282464981,0.0,0.0,0.0,0.14761024713516235,0.49226462841033936
2_1368_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585844874382019,0.0,0.4122364819049835,0.0,0.0
2_1368_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991615891456604,0.0,0.0
2_1368_2397,0.5982801914215088,0.0,0.0,0.0,0.0,0.0,0.0,0.1071745976805687,0.0,0.2089802473783493,0.0,0.08335013687610626
1_1368_2408,0.0,0.8501115441322327,0.0,0.0,0.0,0.0,0.0,0.0,0.14733214676380157,0.0,0.0,0.0
1_1368_2416,0.0,0.0,0.0,0.5876782536506653,0.41080930829048157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1368_2431,0.0,0.0,0.21283453702926636,0.0,0.41584447026252747,0.0,0.0,0.0,0.37041303515434265,0.0,0.0,0.0
2_1374_2374,0.5028901696205139,0.0,0.0,0.0,0.0,0.0,0.0,0.21018914878368378,0.0,0.28576865792274475,0.0,0.0
2_1374_2385,0.5110399127006531,0.0,0.0,0.0,0.0,0.0,0.0,0.08459600061178207,0.0,0.4028156101703644,0.0,0.0
2_1374_2392,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.11785458773374557,0.8698301911354065,0.0012315271887928247
2_1374_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918437123298645,0.0,0.0,0.07893960177898407,0.0
1_1374_2408,0.0,0.0,0.0,0.0,0.9019944071769714,0.0,0.0,0.0,0.09608694165945053,0.0,0.0,0.0
1_1374_2416,0.0,0.0,0.0,0.47408366203308105,0.5245102047920227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1374_2431,0.0,0.0,0.0,0.344425231218338,0.4773848056793213,0.0,0.0,0.0,0.17705248296260834,0.0,0.0,0.0
2_1381_2374,0.0,0.0,0.37978067994117737,0.0,0.0,0.0,0.0,0.2099979817867279,0.0,0.4089558720588684,0.0,0.0
2_1381_2385,0.5269182324409485,0.0,0.0,0.0,0.0,0.0,0.0,0.05329015478491783,0.0,0.4180973172187805,0.0,0.0
2_1381_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889854907989502,0.0,0.0,0.10658891499042511,0.0
1_1381_2408,0.0,0.0,0.0,0.0,0.9977140426635742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1381_2416,0.0,0.0,0.0,0.03818618506193161,0.8253269791603088,0.0,0.0,0.0,0.13506099581718445,0.0,0.0,0.0
1_1381_2431,0.0,0.0,0.0,0.3431091606616974,0.6556107997894287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1400_2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4806063771247864,0.0,0.20489740371704102,0.09114651381969452,0.2221578061580658
2_1400_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957886338233948,0.0,0.0
2_1400_2392,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.001231527072377503,0.9864532351493835,0.001231527072377503,0.001231527072377503
2_1400_2397,0.4094582200050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34002485871315,0.24525992572307587
1_1400_2416,0.0,0.0,0.14707140624523163,0.4085123836994171,0.3309032917022705,0.0,0.0,0.0,0.11218224465847015,0.0,0.0,0.0
1_1400_2431,0.0,0.0,0.0,0.41116565465927124,0.3841538429260254,0.0,0.0,0.0,0.2031581550836563,0.0,0.0,0.0
2_1408_2374,0.5507560968399048,0.0,0.0,0.0,0.0,0.0,0.0,0.12097358703613281,0.0,0.22175990045070648,0.01756020449101925,0.08772474527359009
2_1408_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27618250250816345,0.7182986736297607,0.0
2_1408_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548926055431366,0.0,0.44709306955337524,0.0,0.0
2_1408_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473682761192322,0.0,0.24941837787628174,0.0,0.0
1_1408_2416,0.0,0.09089259803295135,0.0,0.6166201233863831,0.29085448384284973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1408_2431,0.0,0.0,0.0,0.4563826024532318,0.5419259667396545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1408_2439,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.9481132626533508,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968,0.004716981202363968
2_1414_2374,0.0,0.0,0.19893702864646912,0.0,0.0,0.0,0.0,0.12622083723545074,0.0,0.21627944707870483,0.10818877816200256,0.3493756055831909
2_1414_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921797394752502,0.30349501967430115,0.0
2_1414_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49253833293914795,0.0,0.5016205906867981,0.0,0.0
2_1414_2397,0.8421723246574402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15439361333847046,0.0,0.0
1_1414_2408,0.0024271842557936907,0.9733009338378906,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907,0.0024271842557936907
1_1414_2416,0.0,0.0,0.16596198081970215,0.0,0.28102025389671326,0.0,0.0,0.0,0.5516566038131714,0.0,0.0,0.0
1_1414_2431,0.0,0.0,0.0,0.637852668762207,0.32482361793518066,0.0,0.0,0.0,0.03624097257852554,0.0,0.0,0.0
2_1422_2374,0.4690556228160858,0.0,0.0,0.0,0.0,0.0,0.0,0.3754225969314575,0.0,0.15416057407855988,0.0,0.0
2_1422_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747881174087524,0.3219985067844391,0.0
2_1422_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931761622428894,0.0,0.0
2_1422_2397,0.7650489211082458,0.0,0.0,0.0,0.0,0.0,0.0,0.08714485168457031,0.0,0.1447155773639679,0.0,0.0
1_1422_2416,0.0,0.0,0.0,0.6034259796142578,0.39485350251197815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1422_2431,0.0,0.0,0.0,0.4171309173107147,0.5215390920639038,0.0,0.0,0.0,0.06024724990129471,0.0,0.0,0.0
2_1440_2374,0.26749902963638306,0.0,0.32207784056663513,0.0,0.0,0.0,0.0,0.1508835405111313,0.0,0.11294952780008316,0.1454632431268692,0.0
2_1440_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883516192436218,0.0,0.6086291074752808,0.0,0.0
2_1440_2392,0.0016339869471266866,0.0016339869471266866,0.0016339869471266866,0.0016339869471266866,0.0016339869471266866,0.0016339869471266866,0.0016339869471266866,0.0016339869471266866,0.0016339869471266866,0.9820261001586914,0.0016339869471266866,0.0016339869471266866
2_1440_2397,0.8175559639930725,0.0,0.0,0.0,0.0,0.0,0.0,0.07074014842510223,0.0,0.1081211119890213,0.0,0.0
1_1440_2416,0.0,0.0,0.0,0.2797720432281494,0.47595763206481934,0.0,0.0,0.0,0.242909237742424,0.0,0.0,0.0
1_1440_2431,0.0,0.0,0.0,0.49052202701568604,0.5081812739372253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1447_2374,0.0,0.0,0.22362633049488068,0.0,0.0,0.0,0.0,0.0,0.0,0.10165337473154068,0.0,0.6731979846954346
2_1447_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715327262878418,0.0,0.4261481463909149,0.0,0.0
2_1447_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935747385025024,0.0,0.0
2_1447_2397,0.46948304772377014,0.0,0.0,0.0,0.0,0.0,0.0,0.3194986879825592,0.0,0.20838047564029694,0.0,0.0
1_1447_2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942468404769897,0.0,0.0,0.0
1_1447_2416,0.0,0.0,0.0,0.7014809846878052,0.2966712713241577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1447_2431,0.0,0.0,0.0,0.45139139890670776,0.5475461483001709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1453_2374,0.5010163187980652,0.0,0.0,0.0,0.0,0.0,0.0,0.1932031661272049,0.0,0.3044784367084503,0.0,0.0
2_1453_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966116189956665,0.0,0.4008321464061737,0.0,0.0
2_1453_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9927248954772949,0.0,0.0
