Ped_id,Time,Ped_x,Ped_y,Ped_vel,Vel_level,Conflict_user,Conflict_id,Angle,Angle_level,Distance,PET
6355,20103,351.043829193705,40.5507495750247,1.49562779439585,1,2,7624,0.127004840777241+0i,0,6.58399661712722,4.40216251783872
6355,20106,351.043829193705,40.5507495750247,1.50373174248491,1,2,7624,0.305097769060437+0i,0,6.03908162248841,4.0160631393661
6355,20109,351.043829193705,40.5507495750247,1.51489981730745,1,2,7624,0.319303547885894+0i,0,5.56981312643107,3.67668743688327
6355,20112,351.043829193705,40.5507495750247,1.52882454777657,1,2,7624,0.161023767822329+0i,0,5.1952996684324,3.39823145565535
6355,20115,351.043829193705,40.5507495750247,1.54627150211724,1,2,7624,0.104511328373097+0i,0,4.92938231733253,3.18791513041723
6355,20118,351.043829193705,40.5507495750247,1.5659561466928,1,2,7624,0.364775935116116+0i,0,4.75160037117985,3.03431253883765
6355,20121,351.043829193705,40.5507495750247,1.58505789326951,1,2,7624,0.562470683437161+0i,0,4.68804960756879,2.95765197440122
6355,20124,351.043829193705,40.5507495750247,1.60218895883145,1,2,7624,0.673734733484032+0i,0,4.73683202487241,2.95647526389597
6355,20127,351.043829193705,40.5507495750247,1.61689258146381,1,2,7624,0.70124545768457+0i,0,4.88857594977929,3.02343891351989
6355,20130,351.043829193705,40.5507495750247,1.62853029558831,1,2,7624,0.698358247291094+0i,0,5.12900057961473,3.14946586717434
6355,20133,351.043829193705,40.5507495750247,1.63526603380445,1,2,7624,0.694365591134962+0i,0,5.44190595993854,3.32784137103242
6355,20136,351.043829193705,40.5507495750247,1.63544700031784,1,2,7624,0.70036712091832+0i,0,5.81144073117548,3.55342651277971
6355,20139,351.043829193705,40.5507495750247,1.62825667212427,1,2,7624,0.723307584019931+0i,0,6.22347146150967,3.82216856104779
6355,20142,351.043829193705,40.5507495750247,1.61332771933058,1,2,7624,0.773835616841632+0i,0,6.66622898891565,4.13197449535032
6355,20145,351.043829193705,40.5507495750247,1.59207029711546,1,2,7624,0.886260167932706+0i,0,7.09150793878563,4.45426810087101
6355,20148,351.043829193705,40.5507495750247,1.56658820813658,1,2,7624,1.13292673673527+0i,0,7.54173165817525,4.81411236150308
6355,20151,351.043829193705,40.5507495750247,1.53857137371693,1,2,7624,1.52727948495946+0i,0,8.01693251864259,5.21063413475258
6355,20154,351.043829193705,40.5507495750247,1.50914491426433,1,2,7624,2.01899442323182+0i,0,8.51301962190647,5.64095571037746
6355,20157,351.043829193705,40.5507495750247,1.47825304818233,1,2,7624,2.50840203898783+0i,0,9.02575440866754,6.10568969890889
6355,20160,351.043829193705,40.5507495750247,1.44468152974541,1,2,7624,2.93953689108251+0i,0,9.55167550174167,6.61161322068326
6355,20163,351.043829193705,40.5507495750247,1.40872479848011,1,2,7624,3.2864930068006+0i,0,10.0879897035052,7.16107909393605
6355,20166,351.043829193705,40.5507495750247,1.3711441164661,1,2,7624,3.53044295839337+0i,0,10.6325431606386,7.75450445576956
6355,20169,351.043829193705,40.5507495750247,1.33227974204982,1,2,7624,3.66606322929933+0i,0,11.1837108064683,8.3944163177481
6355,20172,351.043829193705,40.5507495750247,1.29386172569114,1,2,7624,3.72273267253017+0i,0,11.7402207322185,9.07378315557426
6355,20175,351.043829193705,40.5507495750247,1.25553765726057,1,2,7624,3.77283307844226+0i,0,12.3011110311729,9.79748473495608
