Conflict,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,cluster,pet_max,pet_min,pet_mean,pet_std,dist_max,dist_std,dist_mean,dist_min,vel_max,vel_mean,vel_min,vel_std
1_6987_7901,0.0,0.13122689723968506,0.0,0.0,0.0,0.0,0.8661498427391052,0.0,0.0,0.0,0.0,0.0,3,9.97609263031771,3.1103774712417698,6.055375489786942,2.3136602077764015,10.4173633743072,1.677436883824442,6.878849547239189,4.96181200697457,1.61213391721531,1.2169959593351936,0.7238246832581049,0.24449055998284855
2_6991_7864,0.08650065213441849,0.0,0.10108191519975662,0.0,0.4503212869167328,0.0,0.0,0.2007502168416977,0.0,0.0,0.15950964391231534,0.0,1,9.887829290271819,1.07667273711737,4.765974665164596,2.6171596342718253,11.0265422709957,2.8813593278346805,5.261926295440753,1.16963951812424,1.2511191287034098,1.1079463436900283,0.847664446405641,0.10096975053729672
2_6991_7872,0.4911027848720551,0.0,0.06388694792985916,0.0,0.0,0.0,0.0,0.44310030341148376,0.0,0.0,0.0,0.0,1,9.90928064732882,4.10912930075224,6.944195689019016,1.8669043622292398,10.432565036508,1.747593413637793,6.769791606501234,4.59033886044935,1.2511191287034098,0.9988853456507213,0.685516304182105,0.18093498490403534
1_6991_7896,0.0,0.0,0.0,0.0,0.0,0.0,0.7322843670845032,0.0,0.2652837634086609,0.0,0.0,0.0,3,9.294137194319472,3.18270501351753,5.242322858332343,1.8223578132072615,10.2487409870473,1.9464612267309132,5.730635610751237,3.43939785809502,1.2511191287034098,1.101314041988055,0.8095150395847979,0.10787767836876098
1_6991_7901,0.0,0.0,0.0,0.0,0.0,0.0,0.9733537435531616,0.0,0.023326199501752853,0.0,0.0,0.0,3,9.673579747679241,7.04409755367874,7.917802560921144,0.7559342597177914,11.843571030812699,1.5178682650295912,7.545708052787879,6.0878255928293585,1.2511191287034098,0.9562826906603581,0.685516304182105,0.17590597557720963
2_6994_7864,0.2652116119861603,0.0,0.0,0.0,0.0,0.0,0.72817462682724,0.0,0.0,0.0,0.0,0.0,3,8.83790301464913,7.62728516211719,7.976508089164667,0.3185591568490555,11.5200720563951,0.13646677210932515,11.187286880629264,11.0654256492956,1.4698722253142,1.4040109438148143,1.30348477883273,0.04103206094428187
2_6994_7872,0.05532053858041763,0.0,0.22566065192222595,0.0,0.3904150724411011,0.0,0.015275256708264353,0.31226980686187744,0.0,0.0,0.0,0.0,1,9.14795178151309,0.28913704963949605,4.621869141145556,2.473022200095107,13.4463202421596,3.5562526925698092,5.489984019432937,0.261482761093761,1.4698722253142,1.1140817764732815,0.902390417561785,0.1805672659830685
1_6994_7896,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.9733009338378906,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,0.002427184255793691,3,9.401959360919973,8.908973933563301,9.067521992091226,0.12002126295629427,13.4090184584934,0.38891344845963477,12.730244066315999,12.255310918163099,1.4698722253142,1.4040109438148143,1.30348477883273,0.04103206094428187
1_6994_7901,0.0,0.0,0.0,0.0,0.0,0.0,0.9978482127189636,0.0,0.0,0.0,0.0,0.0,3,9.966528497696087,4.15453736673423,6.506196523813944,1.8782908135005414,10.796115696376901,2.0112981637057743,6.790486215897855,4.20710114350329,1.1911957173725902,1.0457497076238218,0.902390417561785,0.0962287312233238
2_6997_7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908273383975029,0.9001798629760742,1,9.952046814206607,8.56324763081716,9.10599092890937,0.4729380998314993,14.687379082428999,0.8628737456841364,13.352249565082134,12.0200583143394,1.5848112488062,1.4704413771401765,1.2077976057327902,0.12418480584613081
2_6997_7872,0.0,0.0,0.0,0.0,0.5361105799674988,0.12941215932369232,0.0,0.15693995356559753,0.0,0.0,0.0586015097796917,0.11756651848554613,1,9.53880061598162,1.37555852736312,4.0505415552640445,2.4136156427818576,8.6972023497367,2.1408608907092477,4.836888565731426,1.88256693083572,1.5848112488062,1.289761209254257,0.8909132021836249,0.18779292697033212
1_6997_7896,0.0,0.0,0.0,0.0,0.0,0.4975149035453797,0.2020239233970642,0.0,0.1467624306678772,0.14972254633903506,0.0,0.0,0,9.88251839923423,7.75692551285153,8.629064734855897,0.7168415316745405,13.1261773086696,0.411166273445815,12.41629103639279,11.786240865852301,1.5848112488062,1.447049398943897,1.2077976057327902,0.11214061945934838
1_6997_7901,0.0,0.0,0.0,0.0,0.0,0.8583024144172668,0.023423003032803532,0.0,0.0,0.11618737876415253,0.0,0.0,1,9.90175468334517,4.66709794939417,5.958132624001383,1.5516480592096031,11.9593155990978,1.6749745294720646,7.886470626873265,5.97438856549116,1.5848112488062,1.3428935521195429,0.958661067382639,0.14867032525382096
2_7001_7864,0.917123317718506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07525472342967987,0.0,1,9.90148178408737,8.303148293327611,8.834793900847641,0.5111987487083374,11.6813751096829,0.30311577860814903,11.094846308881845,10.7680687634392,1.3112940360771,1.2580405902008847,1.17976029895404,0.0454583796290465
2_7001_7872,0.07403980940580368,0.0,0.2822132408618927,0.0,0.0877775028347969,0.1831783950328827,0.0,0.09711501747369766,0.0,0.0,0.2746436595916748,0.0,1,9.60986949634948,0.335781540998978,4.6658737942202055,2.647035480594839,11.419147580496901,2.9968042355490794,4.846851275338443,0.3812657273506061,1.33562243698217,1.0550591074239999,0.68987603945208,0.2137130299229449
1_7001_7896,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.9879386425018309,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,3,9.828786236662939,9.29259463880968,9.503557893392545,0.19206561011695336,12.4144290129071,0.1373560786986565,12.169391656504079,12.0438304925017,1.3112940360771,1.2809841919292424,1.22545712019244,0.030023293892789467
